time,open,high,low,close,volume,RSI,MACD,Signal,SMA,Bollinger_Upper,Bollinger_Lower,Buy_Signal,Sell_Signal
2025-01-17 13:40:00,102472.01,102839.02,102472.0,102771.95,111.29737,59.53856183214749,79.30859197820246,105.50300338516388,102649.0165,102949.07402082066,102348.95897917934,False,False
2025-01-17 13:45:00,102771.95,102815.92,102632.28,102651.27,70.16087,54.487738895191484,73.96427979136934,99.19525866640498,102656.79950000001,102948.04870502984,102365.55029497018,False,False
2025-01-17 13:50:00,102651.27,102661.6,102484.9,102487.29,52.50762,43.67768758214898,55.853217197203776,90.52685037256474,102655.16449999998,102949.99259945881,102360.33640054116,False,False
2025-01-17 13:55:00,102487.29,102514.43,102431.56,102474.14,75.26596,36.66921266152468,39.978131492985995,80.41710659664899,102647.5765,102953.19030612755,102341.96269387244,False,False
2025-01-17 14:00:00,102474.14,102684.0,102470.81,102640.68,85.04043,45.07703093821313,40.37003720627399,72.40769271857398,102649.95749999999,102954.52316920432,102345.39183079566,False,False
2025-01-17 14:05:00,102640.67,102683.17,102504.0,102594.11,55.42464,45.4235302642384,36.50204268300149,65.2265627114595,102653.201,102953.70828870394,102352.69371129606,False,False
2025-01-17 14:10:00,102594.11,102713.8,102517.8,102543.04,73.47965,37.526169789594746,28.981624835068942,57.977575136181386,102658.58200000001,102946.24948857517,102370.91451142485,False,False
2025-01-17 14:15:00,102543.05,102747.79,102530.11,102747.78,60.41651,47.145193530801556,39.09182025521295,54.200424159987705,102671.6355,102950.00791072268,102393.26308927733,False,False
2025-01-17 14:20:00,102747.78,102747.79,102652.57,102707.86,88.06089,48.02132306667164,43.3829212794808,52.03692358388633,102671.4565,102949.72572626341,102393.18727373659,False,False
2025-01-17 14:25:00,102707.98,102782.2,102604.2,102751.39,139.05108,55.938986788638395,49.72298138363112,51.574135143835285,102664.02599999998,102923.9301755724,102404.12182442757,False,False
2025-01-17 14:30:00,102751.38,102990.0,102279.41,102872.8,437.32569,59.86443775941501,63.80874948366545,54.02105801180132,102667.41649999999,102936.66464665046,102398.16835334952,False,False
2025-01-17 14:35:00,102875.29,103200.0,102609.68,102745.23,601.47582,55.705756249667616,63.94091822888004,56.00503005521707,102667.39349999999,102936.6135706739,102398.17342932608,False,False
2025-01-17 14:40:00,102745.24,102861.75,102374.67,102546.33,379.29241,46.84133573097146,47.44913114061637,54.293850272296936,102648.492,102893.76590726114,102403.21809273885,False,False
2025-01-17 14:45:00,102546.34,102974.53,102537.31,102666.56,366.90384,55.66134917909719,43.57848164251482,52.150776546340516,102639.71800000001,102867.79120538532,102411.6447946147,False,False
2025-01-17 14:50:00,102666.56,103048.0,102537.27,103031.74,240.02122,57.28327361828369,69.18046871217666,55.556714979507746,102652.705,102935.50754070918,102369.90245929082,False,False
2025-01-17 14:55:00,103031.75,103395.47,103025.68,103378.95,340.90034,68.10149253731326,116.14828799795941,67.67502958319808,102692.8085,103120.63252212391,102264.98447787609,False,False
2025-01-17 15:00:00,103379.23,103617.39,103285.79,103600.0,459.38171,76.9151504303195,169.25642803100345,87.99130927275917,102744.7115,103328.96091434192,102160.46208565809,False,False
2025-01-17 15:05:00,103600.0,104154.09,103596.53,104152.46,645.48751,82.1963796530054,253.00740466052957,120.99452835031325,102824.73449999999,103675.48581534853,101973.98318465146,False,False
2025-01-17 15:10:00,104152.3,104224.0,103950.0,104055.18,533.50984,77.8760957305919,307.9807635051984,158.3917753812903,102894.5385,103902.61680995458,101886.46019004541,False,False
2025-01-17 15:15:00,104055.17,104254.19,104028.62,104205.26,305.13356,80.50692448392947,359.51350033785275,198.61612037260278,102981.20099999999,104125.18357848152,101837.21842151845,False,False
2025-01-17 15:20:00,104205.26,104226.02,103636.55,103916.0,372.08511,73.84588129858754,372.71625996072544,233.43614829022732,103038.40349999999,104250.70251936285,101826.10448063712,False,False
2025-01-17 15:25:00,103915.99,104058.75,103508.54,103963.32,364.07547,72.3329903726023,382.5876384691219,263.26644632600625,103104.006,104368.95465788705,101839.05734211294,False,False
2025-01-17 15:30:00,103963.32,104115.12,103648.59,103810.11,304.99355,69.44216122397842,373.73977105012455,285.36111127082995,103170.14700000001,104437.65207983773,101902.64192016229,False,False
2025-01-17 15:35:00,103810.11,104100.0,103725.19,104019.99,285.27076,71.13600618452253,379.2911026044603,304.14710953755605,103247.43950000001,104524.73336015851,101970.1456398415,False,False
2025-01-17 15:40:00,104019.99,104127.91,103876.71,103920.38,248.6817,67.5813294665752,371.371933849543,317.59207439995345,103311.4245,104588.94993251175,102033.89906748824,False,False
2025-01-17 15:45:00,103920.38,103984.7,103665.4,103908.0,226.93526,70.29940119760462,359.94771976691845,326.06320347334645,103377.11899999999,104634.29923952335,102119.93876047664,False,False
2025-01-17 15:50:00,103908.01,103990.0,103806.75,103918.25,126.68601,75.63953053748932,347.71282018917555,330.3931268165123,103445.8795,104660.69679952266,102231.06220047733,False,False
2025-01-17 15:55:00,103918.25,104000.0,103836.0,104000.0,100.05886,75.28404350530128,340.68590091669466,332.4516816365488,103508.4905,104700.68122639562,102316.29977360438,False,False
2025-01-17 16:00:00,104000.0,104066.22,103870.89,104018.22,298.66075,71.53924086010193,332.7514667184296,332.51163865292494,103574.0085,104724.22374371493,102423.79325628506,False,False
2025-01-17 16:05:00,104018.22,104078.6,103841.18,103910.15,159.65732,62.95091719409758,314.1220215007779,328.8337152224956,103631.9465,104722.90266509482,102540.99033490519,False,False
2025-01-17 16:10:00,103910.15,104463.13,103894.49,104450.63,357.11451,67.94388777555076,339.0617778516171,330.8793277483199,103710.838,104798.84364254701,102622.832357453,False,False
2025-01-17 16:15:00,104450.63,104700.0,104419.2,104619.99,668.31563,61.763832624612796,368.24772054413916,338.3530063074838,103804.576,104864.98948619318,102744.16251380682,False,False
2025-01-17 16:20:00,104620.0,104777.0,104460.0,104567.42,293.46328,63.185478058524154,382.7240264081338,347.22721032761376,103905.6305,104838.73762991217,102972.52337008783,False,False
2025-01-17 16:25:00,104567.43,104644.73,104488.55,104601.95,162.91941,60.85697551576704,392.4588640348229,356.2735410690556,104002.4,104783.4991944549,103221.30080554509,False,False
2025-01-17 16:30:00,104601.95,104727.27,104500.0,104604.25,129.45674,72.34679498418686,395.7968836678774,364.17820958882,104081.0255,104760.72419050318,103401.32680949682,False,False
2025-01-17 16:35:00,104604.17,104945.0,104599.6,104938.58,264.4764,76.69107907210883,420.5718348485534,375.4569346407667,104159.007,104857.1732293112,103460.8407706888,False,False
2025-01-17 16:40:00,104938.57,104945.0,104783.05,104810.07,204.94802,77.7421431107951,424.93805774112116,385.35315926083763,104219.5105,104923.4097349373,103515.6112650627,False,False
2025-01-17 16:45:00,104810.07,104872.91,104615.61,104736.04,163.69797,71.48506652104159,417.610761628559,391.8046797343819,104248.68950000001,104988.35952678509,103509.01947321492,False,False
2025-01-17 16:50:00,104736.03,105000.0,104656.23,104981.07,163.91805,79.27155717210883,426.6574582739413,398.7752354422938,104294.98400000001,105096.93589002243,103493.03210997759,False,False
2025-01-17 16:55:00,104981.07,105000.0,104856.8,104972.81,214.39806,79.45222908795097,428.22421538045455,404.665031429926,104333.3615,105188.90607893017,103477.81692106983,False,False
2025-01-17 17:00:00,104972.81,104996.0,104791.71,104951.74,216.92184,78.41584593980718,422.8908858726645,408.3102023184737,104385.14850000001,105259.50323726567,103510.79376273435,False,False
2025-01-17 17:05:00,104951.75,104951.75,104650.34,104853.46,160.35201,73.25453396111209,406.05308200336003,407.858778255451,104429.65550000001,105304.22196678162,103555.08903321839,False,False
2025-01-17 17:10:00,104853.46,104892.07,104700.0,104753.34,97.24557,69.17430905505577,380.24690424815344,402.33640345399147,104476.817,105311.53306079577,103642.10093920422,False,False
2025-01-17 17:15:00,104753.34,104857.99,104700.01,104803.17,107.97779,74.02270404045778,359.67013359381235,393.8031494819557,104515.976,105333.76681256173,103698.18518743826,False,False
2025-01-17 17:20:00,104803.16,104974.0,104700.55,104967.01,107.30712,67.4210220908727,352.5197846926312,385.54647652409085,104568.30750000001,105359.1283884137,103777.48661158633,False,False
2025-01-17 17:25:00,104967.01,105269.24,104937.71,105015.11,662.20036,64.51793062904108,346.737377038502,377.7846566269731,104623.663,105373.81818678176,103873.50781321824,False,False
2025-01-17 17:30:00,105015.12,105152.52,104747.86,104763.15,223.34385,56.27263346130888,318.15620435179153,365.8589661719368,104665.90800000001,105340.11508084057,103991.70091915946,False,False
2025-01-17 17:35:00,104763.15,104763.15,104297.02,104399.79,413.77938,44.64907729934044,263.15185305192426,345.3175435479343,104685.89749999999,105297.80235424291,104073.99264575707,False,False
2025-01-17 17:40:00,104399.78,104485.94,104194.0,104257.52,188.34347,41.45560106259789,205.709220517223,317.39587894179203,104697.8625,105262.3150395309,104133.4099604691,False,False
2025-01-17 17:45:00,104259.18,104477.86,104193.93,104348.0,154.03552,33.45844023437958,165.57782214370673,287.032267582175,104719.75499999999,105179.89430034824,104259.61569965174,False,False
2025-01-17 17:50:00,104348.17,104413.7,104027.92,104195.01,166.64677,33.00582442722785,120.044586128628,253.6347312914656,104706.974,105210.72222551574,104203.22577448426,False,False
2025-01-17 17:55:00,104195.01,104195.01,104025.49,104125.46,136.28741,33.08773834716469,77.45422074782255,218.398629182737,104682.2475,105248.62753324321,104115.86746675678,False,False
2025-01-17 18:00:00,104125.46,104358.5,104039.05,104351.21,192.15296,32.36535898670668,61.21157868880255,186.96121908395014,104671.437,105255.0371259359,104087.83687406412,False,False
2025-01-17 18:05:00,104351.21,104405.0,104140.62,104235.81,103.14584,30.533544638140512,38.582596121908864,157.2854944915419,104653.12999999999,105268.03911150285,104038.22088849713,False,False
2025-01-17 18:10:00,104235.81,104388.0,104189.58,104387.98,86.04443,36.07381058248091,32.55256594986713,132.33890878320696,104642.31649999999,105268.35070213425,104016.28229786572,False,False
2025-01-17 18:15:00,104387.98,104600.0,104348.88,104583.92,123.54659,43.648197722645186,43.08775523446093,114.48867807345776,104624.58350000001,105235.18515490992,104013.9818450901,False,False
2025-01-17 18:20:00,104583.91,104740.0,104577.25,104613.79,97.5434,46.59884670316003,53.23358438636933,102.23765933604008,104614.76950000001,105219.09570603691,104010.44329396311,False,False
2025-01-17 18:25:00,104613.79,104727.38,104584.0,104613.95,110.23605,45.27384805978497,60.588708828610834,93.90786923455424,104608.66500000001,105210.29386176115,104007.03613823887,False,False
2025-01-17 18:30:00,104613.96,104720.6,104514.15,104690.81,141.50406,42.787984500172406,71.7920831485826,89.48471201735993,104594.152,105171.46827532085,104016.83572467916,False,False
2025-01-17 18:35:00,104690.81,104852.56,104677.51,104750.59,89.64361,43.134842775130416,84.52028715256893,88.49182704440173,104583.041,105137.7848989535,104028.2971010465,False,False
2025-01-17 18:40:00,104750.58,104761.85,104608.86,104723.21,60.3601,48.82664692472243,91.34517305708141,89.06249624693767,104571.6145,105103.31799210205,104039.91100789794,False,False
2025-01-17 18:45:00,104723.2,104917.82,104702.53,104892.03,116.95121,66.3272346127826,109.11845776223345,93.07368854999683,104573.54299999999,105109.8109399456,104037.27506005438,False,False
2025-01-17 18:50:00,104892.03,104935.87,104859.3,104899.71,88.86606,73.38927616675073,122.41253030604275,98.94145690120602,104580.8615,105131.26946984918,104030.45353015081,False,False
2025-01-17 18:55:00,104899.72,104946.01,104728.0,104835.68,97.73857,68.11078595938707,126.32529334969877,104.41822419090457,104582.487,105135.8434544171,104029.13054558288,False,False
2025-01-17 19:00:00,104835.68,104915.99,104770.62,104837.58,76.47682,76.87925106041223,128.10281090982608,109.15514153468887,104576.0155,105113.22914596242,104038.80185403756,False,False
2025-01-17 19:05:00,104837.57,104868.0,104684.21,104848.0,115.32456,81.79745810449154,128.8668168511067,113.09747659797245,104567.66,105080.7760087142,104054.54399128581,False,False
2025-01-17 19:10:00,104848.15,105128.92,104848.15,105128.92,180.69353,82.64041029773367,150.40640194070875,120.55926166651972,104585.9485,105151.768863022,104020.128136978,False,False
2025-01-17 19:15:00,105128.92,105467.5,105061.58,105398.0,319.35423,93.20376800172468,187.03318339904945,133.85404601302565,104635.85900000001,105300.08418955293,103971.63381044709,False,False
2025-01-17 19:20:00,105397.99,105661.5,105372.2,105650.01,420.02914,93.6733917015605,233.70130923223041,153.8234986568666,104705.4835,105484.6986474331,103926.2683525669,False,False
2025-01-17 19:25:00,105650.01,105772.98,105378.61,105409.29,242.46343,77.703859347623,248.39865785672737,172.73853049683876,104758.548,105578.73019823253,103938.36580176746,False,False
2025-01-17 19:30:00,105409.29,105435.69,105140.95,105151.14,165.6959,65.63964352032426,236.48975825647358,185.48877604876571,104806.3545,105599.23912744565,104013.46987255436,False,False
2025-01-17 19:35:00,105151.15,105416.0,105145.99,105320.06,123.21207,68.71312948210343,237.93948354678287,195.97891754836917,104866.0845,105622.12490781568,104110.04409218431,False,False
2025-01-17 19:40:00,105320.05,105650.0,105320.05,105634.32,134.20476,72.2099554157821,261.43292092754564,209.06971822420448,104930.23999999999,105719.35778665767,104141.12221334231,False,False
2025-01-17 19:45:00,105634.31,105725.0,105493.98,105699.99,208.07761,72.28680350804724,282.0988001184596,223.67553460305552,105003.449,105792.9789827342,104213.91901726578,False,False
2025-01-17 19:50:00,105699.99,105865.22,105635.46,105752.0,218.40197,73.87437981240024,299.22416073677596,238.78525982979963,105071.65,105872.89213455595,104270.40786544404,False,False
2025-01-17 19:55:00,105752.0,105839.64,105709.68,105834.93,109.71952,72.78967467491634,315.84700269426685,254.1976084026931,105134.20049999999,105969.7163577835,104298.68464221648,False,False
2025-01-17 20:00:00,105834.93,105847.02,105579.24,105579.25,182.25177,64.66611991194358,304.87507542230014,264.33310180661454,105182.4735,106002.81340057348,104362.13359942651,False,False
2025-01-17 20:05:00,105579.25,105580.52,105286.94,105459.16,175.52781,63.138286215209625,283.2246472129482,268.1114108878813,105224.73399999998,106008.00189478723,104441.46610521273,False,False
2025-01-17 20:10:00,105459.15,105595.06,105319.33,105449.99,146.49398,62.86559413116665,262.30291973025305,266.94971265635564,105262.693,106009.75933826636,104515.62666173364,False,False
2025-01-17 20:15:00,105449.99,105555.05,105356.12,105497.09,212.86623,63.42920747627987,246.6793107939011,262.89563228386476,105300.018,106013.17892506097,104586.85707493902,False,False
2025-01-17 20:20:00,105497.1,105561.88,105332.41,105332.42,213.20885,54.423028437790784,218.491362928733,254.0147784128384,105330.47850000001,105989.92459586907,104671.03240413095,False,False
2025-01-17 20:25:00,105332.41,105459.62,105260.09,105310.01,161.36586,47.85786278051781,192.129166020939,241.63765593445854,105351.37749999999,105977.99330385018,104724.7616961498,False,False
2025-01-17 20:30:00,105310.01,105338.77,105092.47,105178.01,242.02406,37.79592301089039,158.75560244906228,225.0612452373793,105365.29250000001,105961.28882668691,104769.29617331311,False,False
2025-01-17 20:35:00,105178.01,105216.0,105079.31,105088.01,163.92145,40.9907686785637,123.61955574802414,204.77290733950827,105377.90899999999,105936.18979427549,104819.62820572448,False,False
2025-01-17 20:40:00,105088.02,105118.75,104873.95,105033.63,199.4734,46.279657314362865,90.344538466612,181.887233564929,105387.7115,105911.88878749471,104863.5342125053,False,False
2025-01-17 20:45:00,105033.63,105048.46,104848.0,104914.34,125.81655,36.73822941045697,53.72878944594413,156.25554474113204,105391.02849999999,105901.48561412112,104880.57138587885,False,False
2025-01-17 20:50:00,104914.34,105022.03,104802.87,104955.94,189.49757,23.015910898964975,27.747461416118313,130.5539280761293,105382.3795,105916.83362259125,104847.92537740874,False,False
2025-01-17 20:55:00,104955.93,104955.93,104539.18,104692.7,234.02959,15.374990547033718,-13.923692583484808,101.65840394420648,105347.1145,105963.95486179044,104730.27413820956,False,False
2025-01-17 21:00:00,104692.7,104759.89,104566.99,104699.99,217.25823,12.690711777848662,-45.83181959076319,72.16035923721255,105299.6135,105962.81699917268,104636.41000082734,False,False
2025-01-17 21:05:00,104699.99,104900.01,104539.64,104590.46,364.07986,6.682446308608419,-79.04620035612606,41.91904731854483,105258.67199999999,105990.87564002472,104526.46835997526,False,False
2025-01-17 21:10:00,104590.36,104788.55,104583.27,104779.99,56.90736,20.83631321608432,-89.04884966964892,15.72546792090608,105240.1145,106002.00494932721,104478.22405067278,False,False
2025-01-17 21:15:00,104779.99,104840.0,104705.48,104753.22,104.34868,22.35900327334818,-98.00638004725624,-7.020901672726385,105211.77249999999,106002.75797615467,104420.78702384532,False,False
2025-01-17 21:20:00,104753.22,104955.85,104742.46,104908.1,100.77851,30.955443561141465,-91.5524066388607,-23.92720266595325,105175.4615,105951.30419087117,104399.61880912883,False,False
2025-01-17 21:25:00,104908.09,105041.05,104908.09,104988.67,83.01918,32.54244039116608,-79.0253060295654,-34.946823338675685,105139.89550000001,105878.83336430423,104400.9576356958,False,False
2025-01-17 21:30:00,104988.66,105027.21,104768.67,104829.68,77.97454,32.669874800066296,-80.99301573989214,-44.15606181891898,105093.77949999999,105785.48472670418,104402.0742732958,False,False
2025-01-17 21:35:00,104829.67,104876.61,104680.88,104752.0,72.54649,31.470695666611675,-87.80836647316755,-52.8865227497687,105039.633,105652.0550881596,104427.2109118404,False,False
2025-01-17 21:40:00,104751.99,104931.47,104680.0,104820.01,86.25222,37.58461879924545,-86.72206443829054,-59.65363108747307,105001.671,105565.44855101264,104437.89344898736,False,False
2025-01-17 21:45:00,104820.02,104905.15,104757.85,104769.97,32.03847,38.65601369667596,-88.87448233758914,-65.4978013374963,104967.2115,105496.4421986457,104437.98080135431,False,False
2025-01-17 21:50:00,104769.97,104775.98,104462.02,104543.77,152.15989,34.43525120422983,-107.59247946854157,-73.91673696370536,104921.90049999999,105431.9201628383,104411.88083716168,False,False
2025-01-17 21:55:00,104543.78,104697.33,104543.77,104604.49,83.76014,39.77426487574697,-116.18769112988957,-82.3709277969422,104877.27050000001,105328.15034042629,104426.39065957374,False,False
2025-01-17 22:00:00,104604.49,104694.42,104570.37,104658.11,66.23192,40.24831867563363,-117.32037615083391,-89.36081746772055,104843.55500000001,105249.76354210968,104437.34645789034,False,False
2025-01-17 22:05:00,104658.11,104673.4,104477.81,104528.19,84.96782,44.09829596412569,-127.23481169545266,-96.93561631326698,104804.464,105170.1179186527,104438.81008134731,False,False
2025-01-17 22:10:00,104528.2,104543.45,104372.6,104401.2,91.66642,40.12884469258939,-143.68281889767968,-106.28505683014953,104765.6235,105129.23167397131,104402.01532602869,False,False
2025-01-17 22:15:00,104401.1,104440.55,104344.0,104369.87,105.04757,42.3152760843054,-157.4312824447552,-116.51430195307067,104729.71650000001,105101.03089912809,104358.40210087193,False,False
2025-01-17 22:20:00,104369.86,104481.31,104369.86,104441.87,52.68507,37.17026378896832,-160.6651922614692,-125.34448001475039,104700.1285,105063.70329978953,104336.55370021048,False,False
2025-01-17 22:25:00,104441.87,104586.31,104441.87,104586.3,52.96368,44.18551185052044,-149.8464584453759,-130.2448757008755,104683.7265,105036.03508634219,104331.41791365782,False,False
2025-01-17 22:30:00,104586.3,104586.74,104445.06,104549.69,70.01076,36.39407490642363,-142.5830463849561,-132.71250983769164,104663.414,104995.92913797742,104330.89886202259,False,False
2025-01-17 22:35:00,104549.68,104650.0,104549.68,104601.03,73.4238,34.95046122309523,-131.17196233323193,-132.4044003367997,104658.83050000001,104992.1720917927,104325.48890820732,False,False
2025-01-17 22:40:00,104601.04,104616.05,104486.84,104580.79,36.85893,39.17050290219551,-122.35140403249534,-130.39380107593885,104652.8705,104987.3739696035,104318.3670303965,False,False
2025-01-17 22:45:00,104580.8,104580.8,104204.0,104320.91,114.25286,33.80979922333303,-134.77756030364253,-131.27055292147958,104639.393,105004.77947340929,104274.0065265907,False,False
2025-01-17 22:50:00,104320.92,104510.19,104320.91,104441.14,55.32869,36.30804813703883,-133.38622905962984,-131.69368814910962,104622.4505,104991.78997456447,104253.11102543554,False,False
2025-01-17 22:55:00,104441.15,104510.19,104384.21,104410.39,34.91689,36.821427000718224,-133.22907518970896,-132.0007655572295,104605.309,104980.86408351322,104229.75391648676,False,False
2025-01-17 23:00:00,104410.4,104410.4,104240.66,104400.32,95.56182,43.75288512624884,-132.39097372251854,-132.0788071902873,104579.92000000001,104937.51246801062,104222.3275319894,False,False
2025-01-17 23:05:00,104400.32,104422.67,104328.94,104392.0,29.459,40.303724457667215,-130.88931617731578,-131.840908987693,104550.0865,104860.54639046821,104239.6266095318,False,False
2025-01-17 23:10:00,104392.01,104467.99,104352.93,104448.21,44.83301,40.44449705004038,-123.73719911280205,-130.22016701271482,104531.013,104814.88128302665,104247.14471697336,False,False
2025-01-17 23:15:00,104448.21,104481.89,104425.0,104425.01,40.8978,44.79729729729702,-118.57429031167703,-127.89099167250727,104514.6635,104782.13350573619,104247.1934942638,False,False
2025-01-17 23:20:00,104425.0,104465.46,104408.22,104446.61,27.23085,52.56203382945365,-111.45492540695705,-124.60377841939723,104495.99350000001,104722.75067810286,104269.23632189716,False,False
2025-01-17 23:25:00,104446.61,104526.32,104417.83,104425.24,50.88259,53.15948644793203,-106.31166315503651,-120.94535536652509,104478.75700000001,104666.95643577054,104290.55756422949,False,False
2025-01-17 23:30:00,104425.24,104425.24,104265.47,104265.48,37.80897,40.851235983029476,-113.8149002721475,-119.51926434764958,104464.8425,104672.90549833956,104256.77950166044,False,False
2025-01-17 23:35:00,104265.48,104381.57,104265.48,104320.6,42.45605,34.811935520750595,-113.99943191348575,-118.41529786081682,104450.648,104657.32766646393,104243.96833353608,False,False
2025-01-17 23:40:00,104320.59,104340.0,104263.7,104263.7,22.54877,34.02272651091107,-117.38390049956797,-118.20901838856706,104430.92749999999,104629.36052588605,104232.49447411393,False,False
2025-01-17 23:45:00,104263.71,104263.71,104169.0,104180.92,39.83544,27.326403505932234,-125.30137417242804,-119.62748954533926,104413.564,104635.53998062378,104191.58801937621,False,False
2025-01-17 23:50:00,104180.92,104180.92,104116.81,104160.31,64.90875,27.31549417350122,-131.72068973751448,-122.04612958377432,104401.51950000001,104650.78438396296,104152.25461603705,False,False
2025-01-17 23:55:00,104160.3,104160.31,104065.25,104077.48,53.73343,33.765921973991766,-141.85649891544017,-126.00820345010749,104386.9,104675.21889413455,104098.58110586544,False,False
2025-01-18 00:00:00,104077.47,104277.58,104075.34,104214.05,165.46643,35.17863436410995,-137.28658873957465,-128.26388050800094,104375.50899999999,104672.5531403939,104078.46485960609,False,False
2025-01-18 00:05:00,104214.04,104356.55,104190.0,104323.53,68.12,44.85925996070196,-123.40820796089247,-127.29274599857925,104362.37049999999,104642.94654973049,104081.79445026949,False,False
2025-01-18 00:10:00,104323.53,104401.06,104323.53,104359.99,69.93958,47.68540306011187,-108.21998133412853,-123.47819306568911,104352.8855,104619.2653774174,104086.50562258261,False,False
2025-01-18 00:15:00,104360.0,104476.55,104348.48,104372.14,40.04547,48.86519473395505,-94.11786666835542,-117.60612778622237,104341.441,104581.2774122201,104101.60458777992,False,False
2025-01-18 00:20:00,104372.13,104372.14,104289.5,104305.67,39.86245,41.94962159719866,-87.29908319324022,-111.54471886762596,104327.685,104539.66028003665,104115.70971996334,False,False
2025-01-18 00:25:00,104305.66,104305.67,104210.52,104224.88,43.29007,39.38741528704387,-87.40665644557157,-106.71710638321508,104322.88350000001,104539.79779122389,104105.96920877614,False,False
2025-01-18 00:30:00,104224.88,104314.54,104210.52,104313.01,38.71366,43.382338372530555,-79.46453684047447,-101.26659247466696,104316.477,104526.13241534246,104106.82158465753,False,False
2025-01-18 00:35:00,104313.01,104466.97,104299.99,104466.97,38.04945,51.82704179473012,-60.05479029129492,-93.02423203799256,104319.30600000001,104535.7152342988,104102.89676570123,False,False
2025-01-18 00:40:00,104466.96,104608.41,104466.96,104578.83,48.48807,64.31985814954628,-35.24003398875357,-81.46739242814476,104328.2315,104571.73776995124,104084.72523004875,False,False
2025-01-18 00:45:00,104578.84,104615.66,104549.95,104564.01,24.07755,61.5490458431779,-16.578899746164097,-68.48969389174863,104336.832,104601.08801586197,104072.57598413802,False,False
2025-01-18 00:50:00,104564.0,104564.01,104535.19,104535.2,27.12598,63.23460593534296,-4.067653262696695,-55.60528576593825,104341.18149999999,104615.81612450906,104066.54687549092,False,False
2025-01-18 00:55:00,104535.2,104656.87,104535.19,104656.87,35.5984,72.35325612196,15.486829347006278,-41.38686274334934,104352.7745,104659.9548513766,104045.5941486234,False,False
2025-01-18 01:00:00,104656.87,104656.87,104502.52,104514.1,47.27496,64.9055840643095,19.24174501732341,-29.26114119121479,104356.149,104669.0982880312,104043.19971196882,False,False
2025-01-18 01:05:00,104514.1,104572.0,104432.08,104438.59,62.09241,65.3084064606385,15.940761624922743,-20.220760627987282,104356.81649999999,104670.44249625443,104043.19050374554,False,False
2025-01-18 01:10:00,104438.59,104483.86,104431.22,104438.6,48.36366,60.765756695337146,13.173657694991562,-13.541876963391513,104365.4725,104678.03867629293,104052.90632370708,False,False
2025-01-18 01:15:00,104438.6,104438.61,104312.95,104386.4,43.58549,53.18939539980288,6.691469058190705,-9.495207759075068,104368.7625,104680.72457805007,104056.80042194993,False,False
2025-01-18 01:20:00,104386.4,104518.97,104368.2,104472.59,30.68035,55.43782718720372,8.412130735247047,-5.913740060210645,104379.20700000001,104690.34476790024,104068.06923209978,False,False
2025-01-18 01:25:00,104472.6,104636.21,104472.59,104585.01,129.92863,59.37249583924026,18.632339961026446,-1.0045240559632265,104399.4115,104708.80975449483,104090.01324550518,False,False
2025-01-18 01:30:00,104585.01,104585.01,104364.21,104367.14,73.6222,52.388093332608165,9.047349013009807,1.0058505578313803,104409.753,104698.64838059599,104120.857619404,False,False
2025-01-18 01:35:00,104367.15,104395.04,104299.04,104382.09,58.50642,56.43685973287872,2.6272296205424936,1.330126370373603,104424.9835,104668.70815130316,104181.25884869685,False,False
2025-01-18 01:40:00,104382.08,104439.92,104282.01,104282.01,52.09491,48.743025820682526,-10.416308132771519,-1.0191605302554214,104428.3815,104661.38281196875,104195.38018803125,False,False
2025-01-18 01:45:00,104282.01,104282.02,104082.19,104198.94,190.12924,38.46914982404531,-27.14356639381731,-6.2440417029678,104422.152,104672.93984723181,104171.36415276819,False,False
2025-01-18 01:50:00,104198.94,104266.64,104178.01,104236.63,62.10504,34.27476425932424,-36.93303008674411,-12.381839379723061,104415.98400000001,104678.97989721678,104152.98810278325,False,False
2025-01-18 01:55:00,104236.63,104268.47,104233.5,104268.14,35.05406,36.609187599004514,-41.66833035799209,-18.23913757537687,104410.784,104681.43127531803,104140.13672468197,False,False
2025-01-18 02:00:00,104268.14,104367.47,104268.14,104363.82,25.09394,42.68619518273891,-37.27087808777287,-22.04548567785607,104413.6915,104680.81057238496,104146.57242761504,False,False
2025-01-18 02:05:00,104363.83,104405.88,104345.44,104405.87,45.17104,38.507326007326,-30.046425419233856,-23.645673626131632,104422.741,104674.76370940951,104170.71829059048,False,False
2025-01-18 02:10:00,104405.87,104425.91,104368.42,104377.53,30.73282,43.014822467955945,-26.304573038825765,-24.17745350867046,104425.967,104673.6906870794,104178.2433129206,False,False
2025-01-18 02:15:00,104377.54,104455.61,104377.53,104431.48,20.63448,49.62814196504217,-18.769451395593933,-23.095853086055158,104424.19249999999,104671.18687009181,104177.19812990817,False,False
2025-01-18 02:20:00,104431.48,104460.6,104400.0,104438.2,30.72818,49.97922552767115,-12.115900804506964,-20.89986262974552,104417.161,104653.39199906928,104180.9300009307,False,False
2025-01-18 02:25:00,104438.2,104438.2,104398.0,104398.0,29.44229,50.6100639515318,-9.971769705458428,-18.7142440448881,104408.8605,104634.8081895637,104182.91281043629,False,False
2025-01-18 02:30:00,104398.0,104403.83,104362.0,104381.6,24.02715,44.835571498303246,-9.486518619814888,-16.86869895987346,104401.1805,104619.35499322244,104183.00600677756,False,False
2025-01-18 02:35:00,104381.61,104480.74,104380.0,104380.0,43.49055,36.68956382854382,-9.125862998655066,-15.320131767629782,104387.337,104569.33709451483,104205.33690548516,False,False
